id,name,kana,area,category,lat,lng,zoom,url,image,description,受入員数,所要時間,開催場所,電話番号,住所,営業時間,定休日,料金,アクセス,駐車場,ウェブサイト,オンライン予約,体験内容,最少催行人員,注意事項,駐車場：台数,駐車場：大型バスの駐車,駐車場：備考,受付期間,備考,メールアドレス,関連資料,決済方法,開催期間
detail_5644,南越前ダイビングパーク,みなみえちぜんだいびんぐぱーく,"丹南,南越前町",自然・スポーツ体験,35.8339398,136.0569956,10,https://www.fuku-e.com/experience/detail_5644.html,https://www.fuku-e.com/lsc/upfile/spot/0000/5644/5644_1_l.jpg,河野の海は、どの海にも似ていないオリジナルな魅力に溢れています。海のきれいさや、魚の種類、景色のすばらしさなど、見たことのない風景に出会える、そんな雰囲気を持っているのです。ゆったりとくつろげる広々とした施設はもちろん、沿岸には約１ｋｍに…,,,,0778-48-3300,福井県南越前町甲楽城15-28,8:30～17:30,,,北陸自動車道敦賀ICもしくは武生ICから約30分,あり,http://www.divingpark.jp/,,,,,,可能（要事前連絡）,,,,,,,
detail_5705,日野川・鮎釣り,ひのがわ・あゆつり,"丹南,南越前町",漁業体験・魚釣り,35.7753106,136.1989006,16,https://www.fuku-e.com/experience/detail_5705.html,https://www.fuku-e.com/lsc/upfile/spot/0000/5705/5705_1_l.jpg,美しい姿かたち、味の良さで「川魚の女王」と表される鮎。日野川・田倉川で育った鮎は大きさ、身のしまりなどは最高級です。シーズンは毎年6月上旬から9月上旬で、毎年県内外から多くの鮎つりファンが訪れます。,,,,0778-45-1791（日野川漁協 今庄支所）,福井県南越前町今庄朝鮮淵71−1,,,,,,http://fukui-hinogawa.com/,,,,,,,,,,,,,
detail_5712,今庄365スキー場【現在、災害復旧工事のため休業中】,いまじょう365すきーじょう,"丹南,南越前町",自然・スポーツ体験,35.7232687,136.1483891,13,https://www.fuku-e.com/spot/detail_5712.html,https://www.fuku-e.com/lsc/upfile/spot/0000/5712/5712_1_l.jpg,日本海はもとより、晴れた日には、遠く白山連峰や、琵琶湖までが見渡せる大自然のパノラマが魅力の今庄365スキー場。シーサイトコースをはじめ、最大斜度33度のチャレンジコースやビギナー向けのセンターゲレンデなど多彩なコースも自慢のひとつです。小さな…,,,,0778-45-1115（今庄365スキー場／電話対応時間：8:00〜17:00）,福井県南越前町板取85-36,,,,,あり,http://imajyo365.jp/,,,,,,,,,,,,,
detail_5713,馬借街道,ばしゃくかいどう,"丹南,南越前町",自然・スポーツ体験,35.83098359221241,136.06462240219116,15,https://www.fuku-e.com/spot/detail_5713.html,https://www.fuku-e.com/lsc/upfile/spot/0000/5713/5713_1_l.jpg,明治時代まで、北前船と並んで交通の重要な役割を果たしていたのが、府中(武生)と河野を結んだ「西街道」通称「馬借街道」です。馬借とは、室町時代に発達した、馬の背を利用して物資を輸送した運送業者のことで、交通の要であったといわれています。道中は…,,,,,福井県南越前町今泉,,,,,,,,,,,,,,,,,,,
detail_5735,真冬の大冒険　in ツリーピクニックアドベンチャーいけだ,まふゆのだいぼうけんいんつりーぴくにっくあどべんちゃーいけだ,"丹南,池田町",自然・スポーツ体験,35.86216114101435,136.36735796928406,17,https://www.fuku-e.com/experience/detail_5735.html,https://www.fuku-e.com/lsc/upfile/spot/0000/5735/5735_1_l.jpg,世界一軽いそりづくりをしたり、スノーシューズを履いて銀世界へ探検にでかけましょう。スノーシュは、雪あそびの恰好でご参加いただけます。※会場は、ツリーピクニックアドベンチャーいけだになります,定員10名,約90分,ツリーピクニックアドベンチャーいけだ,080-2961-9051(ツリーピクニックアドベンチャーいけだ),福井県池田町志津原２８−１６,①10：30～12：00　②13：30～15：00,,"1人2,500円（おとな・こども）",,あり,,,,,,,,,予約不要（センターハウスにて当日受付）,,mailto: info@picnic.ikeda-kibou.com,,,2月3日(金)～27日(月) の土・日・祝日(※2月18日・19日を除く)
detail_5736,もりのたからさがし　in　ツリーピクニックアドベンチャーいけだ,もりのたからさがしいんつりーぴくにっくあどべんちゃーいけだ,"丹南,池田町",自然・スポーツ体験,35.86220461578635,136.36728286743164,13,https://www.fuku-e.com/experience/detail_5736.html,https://www.fuku-e.com/lsc/upfile/spot/0000/5736/5736_1_l.jpg,大人気、もりのたからさがし冬バージョン！自然大好きなスタッフが作った森のクイズです。森に隠されているヒミツの暗号を見つけ出せば、宝箱の宝を1つプレゼント。小学生のみの参加もOK！※会場は、ツリーピクニックアドベンチャーいけだになります。ツリー…,,15分～30分（子どもの歩くペース目安）,ツリーピクニックアドベンチャーいけだ,080-2961-9051(ツリーピクニックアドベンチャーいけだ),福井県池田町志津原２８−１６,10：00～16：00,,1人500円（付き添いは無料ですが、宝は当たりません),,あり,,,,,,,,,予約不要（センターハウスにて当日受付）,,mailto: info@picnic.ikeda-kibou.com,,,2月3日(金)～27日(月) の金・土・日・月・祝日(※2月18日・19日を除く)
detail_5738,～冬を遊びつくす～　雪あそび&つんぼり大根堀り,～ふゆをあそびつくす～ゆきあそびあんどつんぼりだいこんほり,"丹南,池田町",自然・スポーツ体験,35.86216114101435,136.36735796928406,17,https://www.fuku-e.com/experience/detail_5738.html,https://www.fuku-e.com/lsc/upfile/spot/0000/5738/5738_1_l.jpg,池田町は、福井県でも屈指の豪雪地帯。2月でも雪は沢山あるので、思いきり雪あそびを楽しめます（しめ縄リースづくりをしてもOK）。自分たちで作ったカレーライスを食べた後、午後は「つんぼり大根」を掘りに池田町農業公社へ（各自の車で移動）。果たして、…,1日15人限定,４時間30分,ツリーピクニックアドベンチャーいけだ,080-2961-9051(ツリーピクニックアドベンチャーいけだ),福井県池田町志津原２８−１６,10：00～14：30,,"1人4,000円（2歳児以下 無料）",,あり,https://treepicnic.edisone.jp/#menus,,,,"※要予約
持ち物：防寒着のみ",,,,,,mailto: info@picnic.ikeda-kibou.com,,,2月11日(土)・12日(日)
detail_5748,ICHIGOOJI,いちごおうじ,"あわら・坂井・福井市,坂井市",農業体験・フルーツ狩り,36.14855583400594,136.18541034340822,16,https://www.fuku-e.com/experience/detail_5748.html,https://www.fuku-e.com/lsc/upfile/spot/0000/5748/5748_1_l.jpg,温かなハウスの中には、真っ赤な完熟いちごがいっぱい。宙にぶら下がってなっている高設栽培なので、小さなお子様からお年寄りまで、誰もがラクな姿勢でいちご摘み取り体験が楽しめます。品種は、人気の「紅ほっぺ」「章姫（あきひめ）」の2種。甘くみずみず…,お問合せください。,45分程度,,080-3747-5111,福井県坂井市春江町石塚20字2,9:00～15:00（ナイト営業 18:00～21:00 も実施）,年末年始,詳しくは、ホームページをご確認ください。,北陸自動車道丸岡ICから車で約20分,あり,https://www.ichigooji.com/,,いちご摘み取り体験,,完全予約制です。,30台,,,3月上旬～6月中旬,詳細につきましてはホームページをご覧ください。,,,,
detail_5756,地域まるっと体感宿 玉村屋,ちいきまるっとたいかんやど たまむらや,"丹南,南越前町","農業体験・フルーツ狩り,ものづくり体験,歴史・文化体験",35.77123154652664,136.1987516283989,16,https://www.fuku-e.com/spot/detail_5756.html,https://www.fuku-e.com/lsc/upfile/spot/0000/5756/5756_1_l.jpg,今庄宿にある築90年の古民家をリノベーションした宿。「地域の日常にお邪魔する」をコンセプトに、地域の様々な暮らしを体感できるコンテンツがあります。,,,,,福井県南越前町今庄８２－１０,,,,JR今庄駅から徒歩5分,あり,https://tamamuraya.jp/,,花はす収穫、今庄つるし柿づくり、ドライフラワーづくり、野菜収穫など、各種「地域の日常」を体験できます！,,,,,,,,,,事前決済（クレジットカード、銀行振込）,
detail_5769,～冬を遊びつくす～　木に触れる1日,～ふゆをあそびつくす～きにふれるいちにち,"丹南,池田町",ものづくり体験,35.8903475,136.3389543,17,https://www.fuku-e.com/experience/detail_5769.html,https://www.fuku-e.com/lsc/upfile/spot/0000/5769/5769_1_l.jpg,池田町は、町の9割が森林。そんな池田町で、木を触ったり、匂いを嗅いだりと五感で遊びながら学ぶ1日を過ごしてみませんか。集合場所はウッドラボいけだ。午前中は、1人1膳お箸をつくります。昼食は、ウッドラボから車で1分の「こってコテいけだ」で食べるの…,1日15人限定,４時間,ウッドラボいけだ,080-2961-9051(ツリーピクニックアドベンチャーいけだ),福井県池田町池田９−６−１,10：30～14：30,,"1人4,000円（2歳児以下 無料）",,あり,https://treepicnic.edisone.jp/#menus,,,,※要予約,,,,,,mailto: info@picnic.ikeda-kibou.com,,,2月25日(土)・26日(日)
detail_5777,餅つき体験【リトリートたくら】,,"丹南,南越前町","漁業体験・魚釣り,食品づくり体験",35.7921739,136.2672023,13,https://www.fuku-e.com/experience/detail_5777.html,https://www.fuku-e.com/lsc/upfile/spot/0000/5777/5777_1_l.jpg,杵と臼でもちつきしませんか？ 原料のもち米は、南越前町今庄の美味しい水で作ったものです。出来立てのおもちはもちもちで別格においしいですよ。 トッピング（別途費用）には大根おろし、きなこを用意しています。,50名,60,リトリートたくら,0778-45-1310（リトリートたくら）,福井県南越前町古木５９−５２,9:00－17:00,毎週水曜日・年末年始,"白もち　2,780円
とちもち　5,440円
よもぎもち　3,260円
豆もち　3,140円

お召し上がりの場合のトッピング（大根おろし、きなこ）
お一人様110円

＊最新の料金については予約時にご確認ください。",北陸自動車道今庄ICから車で20分,あり,http://www.r-takura.com/contents/retreat/index.html,,"餅つき体験

餅つき（各約30個くらいできます）
白もち　
とちもち　
よもぎもち　
豆もち　

お召し上がりの場合のトッピング（大根おろし、きなこ）


＊最新の料金については予約時にご確認ください。",,電話で要予約,,可能,,"第1回10:00~､第2回13:30~､第3回14:30~
＊詳しくは予約時にご相談ください。",,,,,
detail_5778,そば打ち体験【リトリートたくら】,そばうちたいけん,"丹南,南越前町","農業体験・フルーツ狩り,食品づくり体験",35.7921739,136.2672023,13,https://www.fuku-e.com/experience/detail_5778.html,https://www.fuku-e.com/lsc/upfile/spot/0000/5778/5778_1_l.jpg,自分の手でそば粉をこね、切り、茹でておいしくいただくことができます。手打ちの味をご家族やグループでワイワイ楽しんでください。,30名,60分,リトリートたくら,0778-45-1310（リトリートたくら）,福井県古木５９−５２,9:00－17:00,毎週水曜日・年末年始,,北陸自動車道今庄ICから車で20分,あり,http://www.r-takura.com/contents/retreat/index.html,,"そば打ち体験

１玉（5~6食分）　2,420円
※最大21玉まで

お召し上がりの場合：だし、薬味代　お一人様110円",,,,可能,,9：00～17：00,,,,,
detail_5779,河野北前船主通りガイドツアー,こうのきたまえせんしゅどおりがいどつあー,"丹南,南越前町",歴史・文化体験,35.826251,136.068248,13,https://www.fuku-e.com/spot/detail_5779.html,https://www.fuku-e.com/lsc/upfile/spot/0000/5779/5779_1_l.jpg,日本遺産になっている北前船。その北陸5大船主の一人である右近権左衛門。彼の自宅である右近家をはじめ、北前船の歴史、世界恐慌後、河野の町の人たちに雇用を作ったとされる西洋館などを、わかりやすくご案内いたします。 見ているだけではわからない、北…,,60分～90分,北前船主の館右近家,0778‐48‐2196（北前船主の館右近家）,福井県河野２−１５,9：00～16：00,,"入館料　500円

ガイド料金：
１グループ（1名～9名）　1,000円
１グループ（10名～）　　1,500円",,あり,,,河野北前船主通りガイドツアー,,,,３台,,9:00－16:00,,,,,
